DATAFLOW,LAST UPDATE,freq,unit,hazard,nace_r2,waste,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,SE,2006,1621510,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,SE,2008,1659416,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,SI,2004,491806,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,SI,2006,135511,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,SI,2008,136409,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,SK,2004,473880,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,SK,2006,508904,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,SK,2008,539852,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,TR,2004,2419313,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,TR,2006,10629,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,TR,2008,1742717,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,UK,2004,6689690,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,UK,2006,6230749,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,UK,2008,5715967,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,AT,2004,9585586,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,AT,2006,10891094,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,AT,2008,10233755,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,BE,2004,9714196,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,BE,2006,14078621,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,BE,2008,11085573,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,BG,2004,886715,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,BG,2006,944320,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,BG,2008,1082985,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,CY,2004,397440,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,CY,2006,336702,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,CY,2008,341539,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,CZ,2004,4455269,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,CZ,2006,4075940,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,CZ,2008,4014192,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,DE,2004,31333156,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,DE,2006,30011978,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,DE,2008,35341548,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,DK,2004,2274155,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,DK,2006,2535055,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,DK,2008,2689448,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,EE,2004,5340314,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,EE,2006,3202610,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,EE,2008,2399548,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,EL,2004,1619759,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,EL,2006,3367962,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,EL,2008,3810004,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,ES,2004,15766031,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,ES,2006,13443748,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,ES,2008,14287116,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,EU27_2020,2004,198630000,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,EU27_2020,2006,206690000,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,EU27_2020,2008,202430000,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,FI,2004,14967875,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,FI,2006,16091979,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,FI,2008,13965213,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,FR,2004,32510885,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,FR,2006,32733939,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,FR,2008,34193400,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,HR,2004,746167,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,HR,2006,1764890,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,HR,2008,559167,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,HU,2004,3835911,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,HU,2006,2934102,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,HU,2008,2659589,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,IE,2004,2206558,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,IE,2006,2523818,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,IE,2008,976152,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,IS,2004,49233,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,IS,2008,113313,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,IT,2004,20035321,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,IT,2006,20110410,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,IT,2008,21367830,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,LI,2008,25015,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,LT,2004,1157784,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,LT,2006,1219078,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,LT,2008,1103438,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,LU,2004,434340,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,LU,2006,494060,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,LU,2008,376401,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,LV,2004,209659,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,LV,2006,346566,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,LV,2008,147407,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,MK,2008,45606,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,MT,2004,17253,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,MT,2006,32000,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,MT,2008,54719,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,NL,2004,8449019,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,NL,2006,8286731,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,NL,2008,8844289,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,NO,2004,2314275,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,NO,2006,2656380,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,NO,2008,2723099,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,PL,2004,7571815,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,PL,2006,8556055,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,PL,2008,10288827,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,PT,2004,5820392,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,PT,2006,8997640,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,PT,2008,4567611,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,RO,2004,7227374,s
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,RO,2006,6382818,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,RO,2008,4648461,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,SE,2004,9540390,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,SE,2006,9701776,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,SE,2008,9997684,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,SI,2004,1350823,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,SI,2006,1778818,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,SI,2008,1410171,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,SK,2004,1169530,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,SK,2006,1848295,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,SK,2008,1984330,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,TR,2004,3255441,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,TR,2006,2350,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,TR,2008,4017566,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,UK,2004,41324899,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,UK,2006,60187602,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W06_07A,UK,2008,56017616,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,AT,2004,291453,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,AT,2006,296478,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,AT,2008,366986,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,BE,2004,402487,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,BE,2006,566498,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,BE,2008,604681,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,BG,2004,38969,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,BG,2006,27999,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,BG,2008,40516,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,CY,2004,2088,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,CY,2006,4933,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,CY,2008,14825,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,CZ,2004,43095,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,CZ,2006,49608,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,CZ,2008,40153,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,DE,2004,1790439,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,DE,2006,1929834,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,DE,2008,1956048,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,DK,2004,146674,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,DK,2006,231050,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,DK,2008,401715,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,EE,2004,27634,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,EE,2006,37851,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,EE,2008,48954,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,EL,2004,82006,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,EL,2006,78550,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,EL,2008,103446,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,ES,2004,1094426,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,ES,2006,1318889,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,ES,2008,1515742,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,EU27_2020,2004,10310000,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,EU27_2020,2006,15610000,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,EU27_2020,2008,10910000,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,FI,2004,195715,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,FI,2006,328707,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,FI,2008,79949,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,FR,2004,2126260,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,FR,2006,2234630,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,FR,2008,2308230,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,HR,2004,22820,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,HR,2006,11947,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,HR,2008,5569,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,HU,2004,137381,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,HU,2006,102283,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,HU,2008,124955,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,IE,2004,28773,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,IE,2006,2575,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,IE,2008,1594,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,IS,2004,61353,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,IS,2008,89102,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,IT,2004,2249937,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,IT,2006,6216369,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,IT,2008,1772855,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,LI,2008,438,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,LT,2004,30562,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,LT,2006,46562,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,LT,2008,44899,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,LU,2004,8829,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,LU,2006,12409,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,LU,2008,16152,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,LV,2004,3945,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,LV,2006,11990,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,LV,2008,54255,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,MK,2008,26,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,MT,2004,9112,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,MT,2006,6555,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,MT,2008,7580,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,NL,2004,478944,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,NL,2006,541070,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,NL,2008,439184,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,NO,2004,333666,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,NO,2006,804279,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,NO,2008,657238,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,PL,2004,106594,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,PL,2006,64939,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,PL,2008,115158,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,PT,2004,97297,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,PT,2006,432896,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,PT,2008,138235,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,RO,2004,18115,s
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,RO,2006,28951,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,RO,2008,99829,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,SE,2004,848715,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,SE,2006,990883,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,SE,2008,563030,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,SI,2004,10602,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,SI,2006,12351,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,SI,2008,15848,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,SK,2004,14770,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,SK,2006,25191,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,SK,2008,38202,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,TR,2004,79792,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W077_08,TR,2006,0,
