DATAFLOW,LAST UPDATE,freq,unit,hazard,wst_oper,waste,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,ME,2018,1,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,ME,2020,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,MK,2008,50,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,MK,2010,637,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,MK,2012,40667,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,MK,2014,19513,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,MK,2018,4986,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,MK,2020,4930,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,MT,2004,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,MT,2006,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,MT,2008,5683,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,MT,2010,7262,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,MT,2012,5972,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,MT,2014,6121,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,MT,2016,5451,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,MT,2018,4840,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,MT,2020,6011,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,NL,2004,6993095,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,NL,2006,7082569,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,NL,2008,7475614,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,NL,2010,3960746,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,NL,2012,1598813,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,NL,2014,1232358,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,NL,2016,1223083,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,NL,2018,1128186,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,NL,2020,1151649,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,NO,2004,222263,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,NO,2006,446763,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,NO,2008,514484,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,NO,2010,275596,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,NO,2012,86115,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,NO,2014,50508,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,NO,2016,57476,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,NO,2018,51975,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,NO,2020,361331,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,PL,2004,256190,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,PL,2006,680968,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,PL,2008,670355,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,PL,2010,368874,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,PL,2012,328351,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,PL,2014,673054,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,PL,2016,572271,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,PL,2018,627540,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,PL,2020,284517,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,PT,2004,77171,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,PT,2006,998023,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,PT,2008,292758,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,PT,2010,24924,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,PT,2012,32333,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,PT,2014,22473,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,PT,2016,23271,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,PT,2018,30478,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,PT,2020,33873,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,RO,2004,9158,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,RO,2006,16453,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,RO,2008,54977,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,RO,2010,121278,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,RO,2012,182178,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,RO,2014,68015,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,RO,2016,99951,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,RO,2018,79937,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,RO,2020,82971,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,RS,2010,128,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,RS,2012,29,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,RS,2014,73,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,RS,2016,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,RS,2018,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,RS,2020,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SE,2004,71853,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SE,2006,104665,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SE,2008,87180,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SE,2010,86744,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SE,2012,43164,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SE,2014,107501,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SE,2016,220726,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SE,2018,134144,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SE,2020,71006,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SI,2004,105862,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SI,2006,76534,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SI,2008,15761,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SI,2010,35335,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SI,2012,36038,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SI,2014,34653,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SI,2016,37357,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SI,2018,39263,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SI,2020,38243,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SK,2004,76330,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SK,2006,288605,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SK,2008,66010,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SK,2010,65804,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SK,2012,71293,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SK,2014,59657,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SK,2016,36345,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SK,2018,40857,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,SK,2020,11754,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,TR,2004,208544,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,TR,2006,29205,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,TR,2008,80887,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,TR,2010,27331,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,TR,2012,43823,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,TR,2014,36388,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,TR,2016,208067,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,TR,2018,,c
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,TR,2020,,c
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,UK,2004,1449121,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,UK,2006,5273057,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,UK,2008,5635360,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,UK,2010,5698667,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,UK,2012,5915632,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,UK,2014,7557099,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,UK,2016,5684552,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,UK,2018,7295182,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,XK,2016,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_I,TOTAL,XK,2020,460,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,AL,2014,779112,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,AT,2004,9748784,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,AT,2006,11472605,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,AT,2008,10705781,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,AT,2010,11756296,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,AT,2012,15995553,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,AT,2014,20797372,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,AT,2016,27544826,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,AT,2018,28794325,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,AT,2020,29633397,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,BE,2004,4269669,e
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,BE,2006,2770704,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,BE,2008,3050003,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,BE,2010,2913704,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,BE,2012,2929843,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,BE,2014,2665406,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,BE,2016,2768296,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,BE,2018,3812115,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,BE,2020,3461966,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,BG,2004,192647013,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,BG,2006,156084395,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,BG,2008,158298231,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,BG,2010,155172867,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,BG,2012,156583858,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,BG,2014,171522847,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,BG,2016,97226102,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,BG,2018,101298850,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,BG,2020,72720736,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,CY,2004,761469,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,CY,2006,1042598,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,CY,2008,1014482,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,CY,2010,974646,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,CY,2012,1448114,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,CY,2014,1095728,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,CY,2016,1146325,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,CY,2018,1009584,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,CY,2020,626551,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,CZ,2004,5862578,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,CZ,2006,4892811,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,CZ,2008,4791881,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,CZ,2010,4086075,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,CZ,2012,3628123,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,CZ,2014,3418593,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,CZ,2016,3800386,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,CZ,2018,,bc
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,CZ,2020,3871454,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,DE,2004,105470406,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,DE,2006,73899512,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,DE,2008,74485146,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,DE,2010,66853323,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,DE,2012,63668149,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,DE,2014,71095341,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,DE,2016,69381121,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,DE,2018,71255427,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,DE,2020,67355731,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,DK,2004,962655,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,DK,2006,959395,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,DK,2008,1033628,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,DK,2010,2532049,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,DK,2012,2952013,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,DK,2014,3602522,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,DK,2016,5462997,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,DK,2018,1085007,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,DK,2020,1288658,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,EE,2004,11532595,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,EE,2006,10972251,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,EE,2008,11675147,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,EE,2010,11661434,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,EE,2012,8162155,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,EE,2014,13607169,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,EE,2016,12860063,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,EE,2018,13239255,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,EE,2020,6010116,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,EL,2004,21402453,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,EL,2006,38432280,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,EL,2008,59454976,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,EL,2010,56985542,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,EL,2012,60883840,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,EL,2014,57675553,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,EL,2016,64758005,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,EL,2018,34816842,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,EL,2020,13842515,p
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,ES,2004,99165213,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,ES,2006,95312129,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,ES,2008,64035818,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,DSP_L,TOTAL,ES,2010,49428286,
